                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.1459,                0.60322,                0.96995,                0.08556,                0.84531,                0.74203,                0.45664,                 1.1402,                0.57566,                0.95172,               0.070007,              0.0033326,              0.0033326
                      0,                 1.3734,                 1.0822,               0.070007,              0.0033326,              0.0033326
                      0,                 1.0186,                 1.0189,               0.070007,              0.0033326,              0.0033326
                      1,                 1.1679,                0.63339,                0.97971,                0.08141,                0.84007,                0.73287,                0.45139,                 1.1408,                0.58785,                0.95197,               0.039347,               0.006006,               0.006006
                      1,                 1.3865,                 1.0922,               0.039347,               0.006006,               0.006006
                      1,                 1.0203,                 1.0218,               0.039347,               0.006006,               0.006006
                      2,                 1.2023,                 0.6705,                0.99437,                0.07307,                0.84061,                0.72886,                0.44624,                 1.1499,                 0.5985,                 0.9601,               0.008027,              0.0080194,              0.0080194
                      2,                 1.3999,                 1.1018,               0.008027,              0.0080194,              0.0080194
                      2,                 1.0252,                 1.0275,               0.008027,              0.0080194,              0.0080194
                      3,                 1.2146,                0.68334,                 1.0005,                 0.0726,                0.83938,                0.73151,                0.45016,                  1.142,                0.58812,                0.95608,                0.00703,                0.00703,                0.00703
                      3,                 1.4034,                 1.1033,                0.00703,                0.00703,                0.00703
                      3,                 1.0269,                 1.0294,                0.00703,                0.00703,                0.00703
                      4,                 1.2112,                0.67805,                 1.0009,                0.07438,                0.84027,                0.73413,                0.45223,                 1.1389,                0.58208,                0.96107,                0.00703,                0.00703,                0.00703
                      4,                 1.4035,                 1.1034,                0.00703,                0.00703,                0.00703
                      4,                 1.0279,                 1.0306,                0.00703,                0.00703,                0.00703
                      5,                 1.1999,                0.66788,                 1.0014,                 0.0775,                0.84158,                0.73668,                0.45499,                 1.1345,                0.57858,                0.96398,                0.00604,                0.00604,                0.00604
                      5,                  1.404,                 1.1026,                0.00604,                0.00604,                0.00604
                      5,                 1.0293,                 1.0317,                0.00604,                0.00604,                0.00604
                      6,                 1.1899,                0.65692,                 1.0001,                0.07744,                0.84596,                 0.7407,                0.45778,                 1.1297,                0.57378,                0.96341,                0.00505,                0.00505,                0.00505
                      6,                 1.4011,                 1.1003,                0.00505,                0.00505,                0.00505
                      6,                 1.0289,                 1.0313,                0.00505,                0.00505,                0.00505
                      7,                  1.176,                0.64369,                0.99481,                0.07977,                0.84748,                0.74423,                0.46059,                 1.1251,                  0.568,                0.96166,                0.00406,                0.00406,                0.00406
                      7,                 1.3997,                 1.0983,                0.00406,                0.00406,                0.00406
                      7,                 1.0281,                 1.0297,                0.00406,                0.00406,                0.00406
                      8,                 1.1629,                0.62932,                0.99006,                0.08211,                0.84904,                0.74649,                0.46262,                 1.1215,                0.56261,                0.95953,                0.00307,                0.00307,                0.00307
                      8,                 1.3944,                 1.0946,                0.00307,                0.00307,                0.00307
                      8,                 1.0263,                 1.0273,                0.00307,                0.00307,                0.00307
                      9,                 1.1477,                0.61441,                0.98329,                0.08305,                0.85051,                0.74927,                0.46462,                  1.118,                0.55946,                0.95702,                0.00208,                0.00208,                0.00208
                      9,                 1.3891,                 1.0898,                0.00208,                0.00208,                0.00208
                      9,                 1.0242,                 1.0247,                0.00208,                0.00208,                0.00208
