                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.3524,                0.78797,                 1.0528,                0.04617,                0.79728,                 0.6243,                0.36695,                 1.3018,                0.73968,                 1.0216,               0.070007,              0.0033326,              0.0033326
                      0,                 1.4223,                 1.1178,               0.070007,              0.0033326,              0.0033326
                      0,                 1.0472,                 1.0469,               0.070007,              0.0033326,              0.0033326
                      1,                 1.3277,                0.76694,                 1.0443,                0.05013,                0.80221,                0.64035,                0.38012,                 1.2728,                0.70265,                 1.0113,               0.039347,               0.006006,               0.006006
                      1,                 1.4202,                 1.1143,               0.039347,               0.006006,               0.006006
                      1,                  1.044,                 1.0445,               0.039347,               0.006006,               0.006006
                      2,                 1.3398,                0.78276,                 1.0499,                0.05444,                0.79949,                0.64387,                0.38269,                 1.2686,                0.69947,                 1.0108,               0.008027,              0.0080194,              0.0080194
                      2,                 1.4278,                 1.1202,               0.008027,              0.0080194,              0.0080194
                      2,                 1.0463,                 1.0472,               0.008027,              0.0080194,              0.0080194
                      3,                 1.3473,                0.79162,                  1.054,                0.05364,                0.79726,                0.64705,                0.38697,                  1.258,                0.69057,                 1.0076,                0.00703,                0.00703,                0.00703
                      3,                 1.4297,                 1.1207,                0.00703,                0.00703,                0.00703
                      3,                 1.0462,                 1.0474,                0.00703,                0.00703,                0.00703
                      4,                 1.3425,                0.78716,                 1.0524,                0.05361,                0.80114,                0.65224,                0.38967,                  1.252,                0.68223,                 1.0049,                0.00703,                0.00703,                0.00703
                      4,                 1.4278,                 1.1196,                0.00703,                0.00703,                0.00703
                      4,                 1.0455,                 1.0465,                0.00703,                0.00703,                0.00703
                      5,                  1.327,                0.77416,                 1.0468,                0.05676,                0.80443,                0.65725,                0.39373,                 1.2444,                0.67497,                 1.0015,                0.00604,                0.00604,                0.00604
                      5,                 1.4244,                 1.1161,                0.00604,                0.00604,                0.00604
                      5,                 1.0443,                 1.0451,                0.00604,                0.00604,                0.00604
                      6,                 1.3157,                0.76322,                 1.0418,                0.05644,                0.80551,                0.66049,                0.39646,                 1.2381,                0.66788,                0.99835,                0.00505,                0.00505,                0.00505
                      6,                 1.4191,                 1.1124,                0.00505,                0.00505,                0.00505
                      6,                 1.0429,                 1.0432,                0.00505,                0.00505,                0.00505
                      7,                 1.3034,                0.75193,                 1.0367,                0.05735,                0.80786,                0.66402,                0.39868,                 1.2318,                0.66411,                0.99604,                0.00406,                0.00406,                0.00406
                      7,                 1.4169,                 1.1098,                0.00406,                0.00406,                0.00406
                      7,                 1.0422,                  1.042,                0.00406,                0.00406,                0.00406
                      8,                  1.291,                0.73896,                 1.0317,                0.05823,                0.80908,                0.66612,                 0.4007,                 1.2273,                0.66025,                0.99318,                0.00307,                0.00307,                0.00307
                      8,                 1.4119,                 1.1064,                0.00307,                0.00307,                0.00307
                      8,                 1.0408,                 1.0401,                0.00307,                0.00307,                0.00307
                      9,                 1.2775,                0.72683,                 1.0259,                0.05882,                0.80969,                0.66804,                0.40202,                 1.2239,                0.65739,                0.99111,                0.00208,                0.00208,                0.00208
                      9,                 1.4082,                 1.1029,                0.00208,                0.00208,                0.00208
                      9,                 1.0393,                  1.038,                0.00208,                0.00208,                0.00208
