                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.1715,                0.62729,                 0.9909,                0.08153,                0.83453,                0.72873,                0.44712,                  1.156,                0.59444,                0.97232,               0.070007,              0.0033326,              0.0033326
                      0,                 1.3883,                 1.0915,               0.070007,              0.0033326,              0.0033326
                      0,                 1.0265,                 1.0272,               0.070007,              0.0033326,              0.0033326
                      1,                 1.1855,                0.64654,                0.99807,                0.06815,                0.84188,                0.72606,                0.44491,                 1.1548,                0.60041,                0.97405,               0.039347,               0.006006,               0.006006
                      1,                 1.4007,                 1.1014,               0.039347,               0.006006,               0.006006
                      1,                 1.0296,                 1.0317,               0.039347,               0.006006,               0.006006
                      2,                 1.2112,                0.67477,                 1.0094,                0.06282,                0.84077,                0.72324,                0.44136,                 1.1637,                0.60972,                0.98038,               0.008027,              0.0080194,              0.0080194
                      2,                  1.415,                 1.1118,               0.008027,              0.0080194,              0.0080194
                      2,                 1.0343,                 1.0375,               0.008027,              0.0080194,              0.0080194
                      3,                 1.2254,                0.68893,                 1.0161,                0.07069,                0.83514,                0.72264,                0.44357,                  1.158,                0.60058,                0.97784,                0.00703,                0.00703,                0.00703
                      3,                 1.4186,                 1.1135,                0.00703,                0.00703,                0.00703
                      3,                 1.0357,                 1.0387,                0.00703,                0.00703,                0.00703
                      4,                 1.2215,                0.68569,                 1.0147,                0.07107,                0.83886,                0.72704,                0.44631,                 1.1525,                0.59344,                0.97554,                0.00703,                0.00703,                0.00703
                      4,                  1.417,                 1.1124,                0.00703,                0.00703,                0.00703
                      4,                 1.0351,                  1.038,                0.00703,                0.00703,                0.00703
                      5,                 1.2068,                 0.6718,                 1.0089,                0.07518,                0.84086,                0.73179,                0.45017,                 1.1436,                0.58521,                0.97146,                0.00604,                0.00604,                0.00604
                      5,                 1.4128,                  1.108,                0.00604,                0.00604,                0.00604
                      5,                 1.0337,                 1.0362,                0.00604,                0.00604,                0.00604
                      6,                 1.1949,                0.65983,                 1.0038,                0.07609,                0.84337,                0.73484,                0.45318,                 1.1382,                0.57836,                0.96927,                0.00505,                0.00505,                0.00505
                      6,                 1.4059,                 1.1032,                0.00505,                0.00505,                0.00505
                      6,                 1.0318,                 1.0338,                0.00505,                0.00505,                0.00505
                      7,                 1.1814,                0.64674,                0.99789,                0.07847,                0.84579,                0.73911,                0.45572,                 1.1341,                0.57364,                0.96661,                0.00406,                0.00406,                0.00406
                      7,                 1.4023,                 1.0995,                0.00406,                0.00406,                0.00406
                      7,                 1.0306,                 1.0317,                0.00406,                0.00406,                0.00406
                      8,                 1.1696,                0.63409,                0.99316,                0.08101,                0.84683,                0.74122,                 0.4581,                 1.1305,                0.56972,                0.96399,                0.00307,                0.00307,                0.00307
                      8,                 1.3974,                  1.096,                0.00307,                0.00307,                0.00307
                      8,                 1.0288,                 1.0296,                0.00307,                0.00307,                0.00307
                      9,                 1.1561,                0.62076,                0.98727,                0.08162,                  0.847,                0.74267,                0.45952,                 1.1274,                0.56668,                0.96231,                0.00208,                0.00208,                0.00208
                      9,                 1.3925,                 1.0918,                0.00208,                0.00208,                0.00208
                      9,                 1.0269,                 1.0272,                0.00208,                0.00208,                0.00208
