                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.2984,                0.73542,                 1.0344,                0.05984,                0.81061,                0.66188,                0.39404,                  1.249,                0.68434,                 1.0042,               0.070007,              0.0033326,              0.0033326
                      0,                 1.4082,                 1.1069,               0.070007,              0.0033326,              0.0033326
                      0,                 1.0404,                 1.0405,               0.070007,              0.0033326,              0.0033326
                      1,                 1.2838,                0.72663,                 1.0297,                0.05854,                0.81019,                0.66984,                0.40235,                 1.2319,                0.66605,                0.99752,               0.039347,               0.006006,               0.006006
                      1,                 1.4123,                 1.1086,               0.039347,               0.006006,               0.006006
                      1,                  1.039,                   1.04,               0.039347,               0.006006,               0.006006
                      2,                  1.298,                0.74468,                 1.0357,                0.05631,                0.81295,                0.67118,                0.40193,                 1.2334,                 0.6683,                0.99947,               0.008027,              0.0080194,              0.0080194
                      2,                 1.4207,                 1.1144,               0.008027,              0.0080194,              0.0080194
                      2,                 1.0415,                 1.0432,               0.008027,              0.0080194,              0.0080194
                      3,                 1.3067,                0.75552,                 1.0398,                0.05861,                0.80993,                0.67284,                0.40472,                 1.2261,                0.66046,                0.99669,                0.00703,                0.00703,                0.00703
                      3,                  1.423,                 1.1162,                0.00703,                0.00703,                0.00703
                      3,                 1.0418,                 1.0435,                0.00703,                0.00703,                0.00703
                      4,                 1.3037,                0.75279,                 1.0393,                0.05952,                0.81346,                0.67666,                0.40719,                 1.2195,                0.65434,                 0.9949,                0.00703,                0.00703,                0.00703
                      4,                 1.4218,                 1.1147,                0.00703,                0.00703,                0.00703
                      4,                 1.0412,                 1.0427,                0.00703,                0.00703,                0.00703
                      5,                 1.2894,                0.74027,                  1.034,                0.06165,                0.81589,                0.68101,                 0.4107,                 1.2115,                 0.6459,                0.99139,                0.00604,                0.00604,                0.00604
                      5,                 1.4186,                 1.1119,                0.00604,                0.00604,                0.00604
                      5,                 1.0401,                 1.0412,                0.00604,                0.00604,                0.00604
                      6,                 1.2787,                0.72929,                 1.0293,                0.06337,                 0.8174,                0.68458,                0.41328,                 1.2067,                0.64015,                0.98784,                0.00505,                0.00505,                0.00505
                      6,                 1.4132,                  1.108,                0.00505,                0.00505,                0.00505
                      6,                 1.0386,                 1.0394,                0.00505,                0.00505,                0.00505
                      7,                 1.2668,                0.71852,                  1.024,                 0.0631,                0.81811,                0.68665,                0.41532,                 1.2018,                0.63693,                0.98609,                0.00406,                0.00406,                0.00406
                      7,                 1.4111,                 1.1058,                0.00406,                0.00406,                0.00406
                      7,                 1.0379,                  1.038,                0.00406,                0.00406,                0.00406
                      8,                 1.2544,                0.70639,                 1.0191,                0.06428,                0.82094,                0.68972,                0.41771,                 1.1973,                0.63261,                0.98298,                0.00307,                0.00307,                0.00307
                      8,                 1.4063,                 1.1024,                0.00307,                0.00307,                0.00307
                      8,                 1.0364,                 1.0361,                0.00307,                0.00307,                0.00307
                      9,                 1.2413,                0.69479,                 1.0137,                0.06521,                0.82159,                0.69141,                0.41893,                 1.1943,                0.63039,                0.98162,                0.00208,                0.00208,                0.00208
                      9,                 1.4027,                 1.0989,                0.00208,                0.00208,                0.00208
                      9,                  1.035,                 1.0342,                0.00208,                0.00208,                0.00208
