                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.2231,                0.67289,                 1.0086,                0.06308,                0.82432,                0.70131,                0.42492,                 1.1899,                0.63066,                0.98264,               0.070007,              0.0033326,              0.0033326
                      0,                 1.3982,                 1.0999,               0.070007,              0.0033326,              0.0033326
                      0,                 1.0348,                 1.0345,               0.070007,              0.0033326,              0.0033326
                      1,                 1.2239,                0.67755,                 1.0098,                0.06621,                0.82712,                0.70289,                 0.4275,                 1.1821,                 0.6274,                 0.9837,               0.039347,               0.006006,               0.006006
                      1,                 1.4046,                 1.1036,               0.039347,               0.006006,               0.006006
                      1,                 1.0342,                 1.0354,               0.039347,               0.006006,               0.006006
                      2,                 1.2423,                0.69801,                 1.0176,                0.06433,                0.82615,                0.69956,                 0.4252,                 1.1886,                0.62988,                0.98516,               0.008027,              0.0080194,              0.0080194
                      2,                 1.4139,                 1.1098,               0.008027,              0.0080194,              0.0080194
                      2,                  1.037,                 1.0389,               0.008027,              0.0080194,              0.0080194
                      3,                 1.2527,                0.70984,                 1.0222,                0.06769,                0.82686,                0.70354,                 0.4282,                 1.1839,                0.62337,                0.98346,                0.00703,                0.00703,                0.00703
                      3,                 1.4165,                 1.1112,                0.00703,                0.00703,                0.00703
                      3,                 1.0375,                 1.0394,                0.00703,                0.00703,                0.00703
                      4,                 1.2499,                0.70818,                 1.0214,                0.06802,                0.82901,                 0.7061,                0.43121,                 1.1758,                0.61579,                 0.9808,                0.00703,                0.00703,                0.00703
                      4,                 1.4154,                 1.1106,                0.00703,                0.00703,                0.00703
                      4,                 1.0368,                 1.0386,                0.00703,                0.00703,                0.00703
                      5,                 1.2372,                0.69698,                 1.0163,                0.07109,                0.83052,                0.70996,                0.43407,                   1.17,                0.61039,                0.97763,                0.00604,                0.00604,                0.00604
                      5,                 1.4121,                 1.1071,                0.00604,                0.00604,                0.00604
                      5,                 1.0358,                 1.0372,                0.00604,                0.00604,                0.00604
                      6,                 1.2268,                0.68598,                 1.0122,                0.07052,                0.83159,                0.71316,                0.43658,                 1.1659,                0.60465,                0.97562,                0.00505,                0.00505,                0.00505
                      6,                 1.4064,                 1.1034,                0.00505,                0.00505,                0.00505
                      6,                 1.0342,                 1.0353,                0.00505,                0.00505,                0.00505
                      7,                 1.2147,                0.67507,                 1.0069,                0.07265,                0.83393,                0.71674,                0.43927,                 1.1618,                0.60015,                0.97329,                0.00406,                0.00406,                0.00406
                      7,                 1.4039,                 1.1007,                0.00406,                0.00406,                0.00406
                      7,                 1.0333,                 1.0337,                0.00406,                0.00406,                0.00406
                      8,                 1.2038,                0.66333,                 1.0029,                0.07339,                0.83528,                0.71885,                0.44112,                 1.1571,                0.59672,                0.97115,                0.00307,                0.00307,                0.00307
                      8,                 1.3994,                 1.0973,                0.00307,                0.00307,                0.00307
                      8,                 1.0318,                 1.0318,                0.00307,                0.00307,                0.00307
                      9,                 1.1913,                0.65138,                0.99758,                0.07383,                 0.8367,                0.72103,                0.44226,                 1.1543,                0.59412,                0.96962,                0.00208,                0.00208,                0.00208
                      9,                 1.3957,                 1.0943,                0.00208,                0.00208,                0.00208
                      9,                 1.0303,                   1.03,                0.00208,                0.00208,                0.00208
